time,haccel_var,vaccel_var,haccel_trapz_int1,RUL
0,0.19202839617511114,0.15337688620982318,6.19018428870565e-05,22580
10,0.17790365799247146,0.16269730957161,6.099573992006589e-05,22570
20,0.20455942981862424,0.17449056633679538,6.041234615723304e-05,22560
30,0.1938205607315785,0.17444891050214928,5.920491467656024e-05,22550
40,0.20367396058015214,0.1823955878639117,6.11395454604694e-05,22540
50,0.19320833231731144,0.1988233259206172,5.9757971455769516e-05,22530
60,0.20948309742437846,0.193595999224398,5.7215004235277744e-05,22520
70,0.22625626694021106,0.21329558676958166,5.941909149566276e-05,22510
80,0.22694589276817115,0.21471120634265706,6.3566324436975e-05,22500
90,0.22271858501795133,0.2110373133493308,6.0484228187205885e-05,22490
100,0.2291341437322929,0.1982941002094324,5.677840439639481e-05,22480
110,0.2096441947219068,0.2160778795536281,6.645401156472697e-05,22470
120,0.22416735961251952,0.20766444338547774,5.754216824380617e-05,22460
130,0.4007074660115035,0.22105507087729584,8.506971942031638e-05,22450
140,0.493459065967541,0.23936340629136746,9.390346614294492e-05,22440
150,0.3962996895453241,0.2277473499619908,8.531979587890457e-05,22430
160,0.23656929927690876,0.2152033456915238,6.3002264880674e-05,22420
170,0.2073101951445877,0.2273361308854777,6.0236628095737466e-05,22410
180,0.2038016907933702,0.2376232162879482,5.626486321203579e-05,22400
190,0.1961049698904296,0.2842464153941969,5.493751007658528e-05,22390
200,0.2159073896295856,0.2710779031285109,5.3415114584959335e-05,22380
210,0.1969708906370592,0.2449114812860248,5.888375784444834e-05,22370
220,0.21468021717330374,0.2609696567138958,5.4561945430922354e-05,22360
230,0.21924085630602164,0.2502555509523679,5.616262626799377e-05,22350
240,0.2236720408845008,0.24951227172342103,5.203284073876212e-05,22340
250,0.1986485475521444,0.23203534964768954,5.7100093452411864e-05,22330
260,0.1825152937974734,0.2508839553774668,5.131292244346371e-05,22320
270,0.215390134327374,0.2560001992086753,5.542553367627439e-05,22310
280,0.20841993424784466,0.25004476617315724,5.398245071473735e-05,22300
290,0.1975061336726688,0.2628012813524265,5.561576528300866e-05,22290
300,0.18154819944314185,0.24210245523397814,5.319249751135446e-05,22280
310,0.21829797356144975,0.24927037125570897,5.0904676129537265e-05,22270
320,0.19973991404586144,0.23695576459554515,4.98892449541486e-05,22260
330,0.20776472548099234,0.2605036768755801,5.424750350936622e-05,22250
340,0.19861647805401889,0.2330499309538639,5.4992226602594935e-05,22240
350,0.19943127371776084,0.25216838050614865,5.268893211886402e-05,22230
360,0.18896142584444608,0.253547924401469,5.417724380152811e-05,22220
370,0.1936496924573808,0.251072185911092,5.3765174716879606e-05,22210
380,0.18965896990996844,0.25675448499413833,5.736498990439138e-05,22200
390,0.16604089956388604,0.24571742586688525,5.423695097642154e-05,22190
400,0.16786050033643513,0.2448571188354826,5.261412752706955e-05,22180
410,0.17172930106838,0.2306936674297516,5.266874457455409e-05,22170
420,0.177913599726303,0.25367535957878445,4.829834565129755e-05,22160
430,0.1877653640069363,0.26108504612015804,4.820845512673227e-05,22150
440,0.1970646401656836,0.2578529956916765,5.219696786312061e-05,22140
450,0.2005631479604765,0.25312444602246365,5.70949118458095e-05,22130
460,0.17106716908933545,0.25354338632278234,5.481044368510177e-05,22120
470,0.18395166041407165,0.26193201704019514,4.937587822175428e-05,22110
480,0.20736362005040415,0.2478671985052755,5.344843435552039e-05,22100
490,0.19866995211737373,0.2606548774116781,5.468571146863873e-05,22090
500,0.21898795957267853,0.2423844556123913,5.283997760334172e-05,22080
510,0.2007868696994676,0.2615315842608197,5.33190581753001e-05,22070
520,0.2012255701627528,0.2666668892351444,5.264795605901084e-05,22060
530,0.19967922642572786,0.2477124300933897,5.105107699530482e-05,22050
540,0.19649773475906115,0.24875213091967074,5.62414253612519e-05,22040
550,0.200393330732067,0.25219326628306343,5.4175643263089505e-05,22030
560,0.1923429706037515,0.25570763205781066,4.978606171087902e-05,22020
570,0.1850574764532044,0.2664207889762541,5.297778669449102e-05,22010
580,0.17453688984894006,0.2446805650643256,5.309358696765213e-05,22000
590,0.20050274168238935,0.2530035037313159,5.2638091674750236e-05,21990
600,0.21344671105656507,0.2652036399350332,4.904887892794469e-05,21980
610,0.18147969181916154,0.2643473920177559,5.3871250887419516e-05,21970
620,0.2056366184734027,0.25361546219210995,5.2323014074742294e-05,21960
630,0.17938309323710433,0.2614141504927462,5.063085217910363e-05,21950
640,0.18662709728516386,0.2585264719714732,5.636222137460949e-05,21940
650,0.1925119146698845,0.2540504470030713,5.136764709992544e-05,21930
660,0.20294991805255347,0.26278763295965224,5.059357245969564e-05,21920
670,0.21064698802861834,0.2641354940381985,5.174776866018058e-05,21910
680,0.18753122547870266,0.2531154127582796,5.297214307938129e-05,21900
690,0.16904873993198025,0.25012254787026184,5.052252755854886e-05,21890
700,0.18274870393571102,0.26404387236225085,5.132425829266253e-05,21880
710,0.1889085411462913,0.26649557741732616,5.456761808051778e-05,21870
720,0.18821948886283707,0.2559243272756692,5.3528189040735214e-05,21860
730,0.17727576946500098,0.2455007113238509,5.343117139540324e-05,21850
740,0.17110134456193216,0.2424166105015387,5.091143301731996e-05,21840
750,0.18086423127915568,0.2509348975161195,5.320103960536727e-05,21830
760,0.2006602498534584,0.2458492178339622,4.8283452526965e-05,21820
770,0.17440659544499806,0.2351843560349197,5.25588166137341e-05,21810
780,0.18882195252280554,0.2550313677651182,5.209767957237389e-05,21800
790,0.18458764041068287,0.2569548173357208,5.1289306671038895e-05,21790
800,0.2028431412270418,0.2428053742488216,5.345682894448042e-05,21780
810,0.17726420328008988,0.25722148414160195,4.7552390617509036e-05,21770
820,0.19429222723170675,0.2624685746360883,5.2475068635324984e-05,21760
830,0.1766451221515973,0.2469998072269441,5.006176723654045e-05,21750
840,0.18814134360941165,0.2581755522663577,5.254951871066032e-05,21740
850,0.20906282950355976,0.2462846552912209,4.964606906994466e-05,21730
860,0.1634283060955207,0.2269490878510893,4.873624169906293e-05,21720
870,0.17620097247398886,0.2540183735344312,5.340101856363888e-05,21710
880,0.22648905918083234,0.2510780819837766,5.17871786913094e-05,21700
890,0.19155837694167646,0.24142160437670965,5.227814603122522e-05,21690
900,0.17312471195642218,0.24452809236945586,5.063715994552758e-05,21680
910,0.18226569194753808,0.24899282385071686,5.427943458113757e-05,21670
920,0.20514135519184745,0.25338961259219905,5.159806797387544e-05,21660
930,0.1971210215361225,0.249269472279058,5.241090642474442e-05,21650
940,0.17995425294976064,0.2592304652543718,4.950723642788632e-05,21640
950,0.1808210470604668,0.2551538815478153,4.887311666458431e-05,21630
960,0.17222648065650645,0.23478791095016974,5.433182580382917e-05,21620
970,0.2079617307780139,0.24803421490801464,4.804745604742426e-05,21610
980,0.18933214678524327,0.2712400380983783,4.979390724262223e-05,21600
990,0.18456483054278405,0.2332386414071659,4.969496956477489e-05,21590
1000,0.16001022596473233,0.2425608689904199,5.3162445215296525e-05,21580
1010,0.203985598756686,0.2476096431942104,5.029776663117832e-05,21570
1020,0.16933919990581647,0.2441073022101834,5.219702270077225e-05,21560
1030,0.17845823492682078,0.2554974770412026,4.926546129165033e-05,21550
1040,0.16566329396004298,0.2380115218406543,5.1931506903171945e-05,21540
1050,0.1819357755249548,0.2545479662207833,4.8408021257591e-05,21530
1060,0.18717403067054997,0.2491080375022897,5.262949469527056e-05,21520
1070,0.17422959720044448,0.244035721370042,5.130611961622013e-05,21510
1080,0.17444839904198414,0.2439115217051033,5.1960205815396305e-05,21500
1090,0.17365397323035733,0.2533844319552315,5.276901604138666e-05,21490
1100,0.17573340328192166,0.23142580929806564,5.112480733467747e-05,21480
1110,0.17671741508157485,0.2513401534235785,5.0675317020199966e-05,21470
1120,0.16731111584359126,0.2590187550665238,5.301073471449279e-05,21460
1130,0.16809155103556078,0.24559726889837336,5.034661542664584e-05,21450
1140,0.17410388946961092,0.2477736138223855,5.128543708086798e-05,21440
1150,0.17104254844116354,0.2561460994222292,5.5510325177350855e-05,21430
1160,0.1856513913247362,0.2345422499780188,4.910925502989299e-05,21420
1170,0.16769597169533387,0.2500166420843103,5.1494854596124436e-05,21410
1180,0.1702974058983001,0.2518111057487056,4.7182159527824764e-05,21400
1190,0.16635867594626194,0.2588695062713707,5.085817841672544e-05,21390
1200,0.16485599204385867,0.25557260830020884,5.0282804528744044e-05,21380
1210,0.1619760923645711,0.24481698513075786,5.1654083124778244e-05,21370
1220,0.19649443200224692,0.2760086160595875,4.8896620467369094e-05,21360
1230,0.17150732984014752,0.26736571398113884,5.339692422130776e-05,21350
1240,0.21230866273690896,0.2525620934323405,4.9912015321134585e-05,21340
1250,0.1954995283704572,0.2424435380910512,4.701555402100069e-05,21330
1260,0.1809832462630361,0.2479710377827032,5.051023109521532e-05,21320
1270,0.16621055237870627,0.22518442606838,5.0482604753633614e-05,21310
1280,0.16911884809434835,0.23434592852676825,5.1144384975315336e-05,21300
1290,0.16145726614339095,0.2360824096496129,4.877158818746294e-05,21290
1300,0.17389467763515412,0.2497780725245152,4.964684551615019e-05,21280
1310,0.18328312127524796,0.2548541200609369,4.712312440796137e-05,21270
1320,0.17034789624609226,0.2500495654905175,4.8987892223164e-05,21260
1330,0.1900491974268208,0.2499769342392964,4.875584440099522e-05,21250
1340,0.16768331613774298,0.240098067960965,4.984253624931826e-05,21240
1350,0.18004668098363008,0.2449538524531983,5.026552175438208e-05,21230
1360,0.17846865741485324,0.2655678163345057,4.52313777924701e-05,21220
1370,0.1671362100245152,0.2431089365175605,5.024296237494732e-05,21210
1380,0.15720870827456404,0.2443442998606329,4.667770131593441e-05,21200
1390,0.16202178033396222,0.24589200375146544,4.844967934408106e-05,21190
1400,0.1628229490224453,0.2483888228859845,5.1068383810164064e-05,21180
1410,0.1717419551520064,0.245047460568093,5.0793656180740555e-05,21170
1420,0.17464233496223497,0.24980965607155506,5.12225223095534e-05,21160
1430,0.15655730705109416,0.24882079306965002,4.883881303011101e-05,21150
1440,0.1772463385476199,0.2658825024270956,4.931791190178214e-05,21140
1450,0.15293702460922234,0.23803595127109586,4.8421690025507974e-05,21130
1460,0.14636175731731146,0.2351653195578107,5.005778268812392e-05,21120
1470,0.16464024966890756,0.23518504517374345,5.148709666200544e-05,21110
1480,0.138759416546991,0.2384156186962681,4.754140199285354e-05,21100
1490,0.16670483265863129,0.2376675122356145,5.118152466726288e-05,21090
1500,0.17164690700575785,0.23364913882604896,4.895439441634436e-05,21080
1510,0.14752431977273836,0.2451605902305588,4.994463556210587e-05,21070
1520,0.1634073133839818,0.25147992399313696,5.587399453410153e-05,21060
1530,0.15563623509183272,0.2515591308714341,5.039588624887021e-05,21050
1540,0.15240020524847964,0.2415105761636321,4.871593345788471e-05,21040
1550,0.14193731760392242,0.23161326005870825,5.151723732438078e-05,21030
1560,0.15715944215941285,0.26275410151426337,4.830729434563308e-05,21020
1570,0.14328491971900642,0.2372770480265729,4.727113258226981e-05,21010
1580,0.16770380711077934,0.2435528157721522,4.891138587172965e-05,21000
1590,0.16707695496760822,0.23625455331901501,4.846705909440642e-05,20990
1600,0.14747701226980753,0.2292152574614107,5.331534979960332e-05,20980
1610,0.1701578437889251,0.2470033357877528,5.076985914695766e-05,20970
1620,0.1516332291359845,0.2353679057682444,4.942447702951021e-05,20960
1630,0.1527365250645699,0.2386307392681162,5.1455253233888145e-05,20950
1640,0.13604755934920254,0.2301907555679709,4.8255863746612596e-05,20940
1650,0.1544822192238179,0.23368025853604926,5.04495857682347e-05,20930
1660,0.12686066082316702,0.2291679475967175,5.0327106993754684e-05,20920
1670,0.1482680214872753,0.2384248950951299,4.996001730785924e-05,20910
1680,0.1532628497885832,0.23459124048456426,4.810737392899902e-05,20900
1690,0.1534375282640619,0.2374588612641657,5.0574773494879055e-05,20890
1700,0.16043029122688915,0.24215007981618186,4.931035413465163e-05,20880
1710,0.16982434407223893,0.2438795452911293,5.162766960897042e-05,20870
1720,0.14408097991830304,0.23606001805743815,4.833377256420572e-05,20860
1730,0.16236507845334486,0.2467873562730498,4.924170461411879e-05,20850
1740,0.15467325077529676,0.2498714461801485,5.208844886646153e-05,20840
1750,0.1465262397052987,0.2248576141046307,4.617708246402547e-05,20830
1760,0.1519739975081819,0.23211945417750465,5.168290796437182e-05,20820
1770,0.12799225723167618,0.22459752766202007,5.005344559297928e-05,20810
1780,0.1409830199954511,0.2329024405798163,5.101373586101861e-05,20800
1790,0.1655119145013616,0.2552802316076532,5.248450280947366e-05,20790
1800,0.15610401103885796,0.2397147115059593,4.972371719407488e-05,20780
1810,0.14200862519401503,0.2299112495872411,4.935826693605704e-05,20770
1820,0.14491320561239132,0.2370744362481377,4.6981752213888674e-05,20760
1830,0.14320528157956602,0.2365539849414749,4.814373580224021e-05,20750
1840,0.14841116690464415,0.2374580976693777,5.155764729922809e-05,20740
1850,0.14744188511976725,0.23458460685799504,4.870865603973879e-05,20730
1860,0.1369057574736225,0.23041080844552925,5.3308324230523715e-05,20720
1870,0.14210673120588488,0.2254645134793865,4.668807245493808e-05,20710
1880,0.14162909285304318,0.2345190009549629,5.172587914223201e-05,20700
1890,0.14446297480567968,0.2300670841819009,4.932530939353268e-05,20690
1900,0.1470162410473757,0.2347455382948357,4.643823462728465e-05,20680
1910,0.1545191869429892,0.2370247822757913,4.7795742425556436e-05,20670
1920,0.1435639990230559,0.21714283296636872,4.635612263755032e-05,20660
1930,0.142893455917839,0.2316113777348329,5.055845993516938e-05,20650
1940,0.132464415699492,0.23035942579972035,5.302140116862784e-05,20640
1950,0.13474783995151915,0.22370734052303146,4.7896774947027586e-05,20630
1960,0.1274710597399802,0.22639804217406698,5.0026961966902774e-05,20620
1970,0.1331152224561291,0.22151984803618968,4.942672049545432e-05,20610
1980,0.14291697129600794,0.2241341010586106,5.0772545537632003e-05,20600
1990,0.15010425910939332,0.2452253027169732,4.809792019815167e-05,20590
2000,0.1403277690937622,0.2291237572269441,4.913292110158766e-05,20580
2010,0.14105107025205155,0.2219780799566176,4.885743229953108e-05,20570
2020,0.14816996695730755,0.24281004952969296,4.659609287138922e-05,20560
2030,0.13467640032101771,0.2299916601026707,4.513787457780762e-05,20550
2040,0.1414543973340111,0.23683657922879414,4.927658790080673e-05,20540
2050,0.15315925064707284,0.2346560370042009,4.9762743788032896e-05,20530
2060,0.1367511915488228,0.2471669531042399,4.962345094691654e-05,20520
2070,0.13476921007824713,0.21414841463324905,4.660429302547513e-05,20510
2080,0.14513040310607167,0.2357828669461643,4.7076506661967435e-05,20500
2090,0.1374834864302462,0.2262225610649607,4.750454738732808e-05,20490
2100,0.15174120558812035,0.22125306881044848,5.044824639035745e-05,20480
2110,0.14302704538744992,0.23874526288574024,4.6639411921238e-05,20470
2120,0.12543131265570048,0.2241429416017915,4.9386244458812674e-05,20460
2130,0.14276304583562305,0.21814150274994504,4.609211992234685e-05,20450
2140,0.13389849639614473,0.2104565617292827,4.862633224920602e-05,20440
2150,0.12716782707463242,0.21853964573426515,4.561479509615731e-05,20430
2160,0.14425072852417326,0.2199554845934386,4.546064315990531e-05,20420
2170,0.1350031189611115,0.2213305302113863,4.772410186370429e-05,20410
2180,0.14398198665112713,0.20961907135599844,4.821900401519015e-05,20400
2190,0.15041179317848768,0.2350683905034926,4.7009153333347914e-05,20390
2200,0.15393924665991965,0.22449798432981632,5.141420526797954e-05,20380
2210,0.15055091262929246,0.2321466365094703,4.483268972241262e-05,20370
2220,0.12919860929806565,0.2187465418887688,4.735546644889462e-05,20360
2230,0.14084665196350504,0.2301401046282727,4.682855185611018e-05,20350
2240,0.14596219675654554,0.22313601620979265,4.7442704872297165e-05,20340
2250,0.14587883753358244,0.2282924241572331,4.572335680976637e-05,20330
2260,0.13672237133401718,0.21740804428594546,4.65591162027649e-05,20320
2270,0.1341468386599685,0.2263496921403319,4.400049978383081e-05,20310
2280,0.14988399313147227,0.22161884842162466,4.8336461059008e-05,20300
2290,0.13002053160414226,0.2220028515458614,4.788326383274754e-05,20290
2300,0.13284377034425068,0.2247309320437671,4.475770264045329e-05,20280
2310,0.12699083911623193,0.20964778800068384,4.602590148684861e-05,20270
2320,0.12891301521040935,0.2220919782727628,4.594065842899694e-05,20260
2330,0.12676806509485514,0.21938737520989032,4.741896474707934e-05,20250
2340,0.12667035933897516,0.20064391271477508,4.8542518850672527e-05,20240
2350,0.120815909903771,0.2100327320675801,4.4655254185017495e-05,20230
2360,0.13634056494174968,0.208194360568093,4.6742051689976674e-05,20220
2370,0.13783874510902086,0.2251276613360627,4.3945043253047086e-05,20210
2380,0.12360037411525501,0.2146435536890326,4.671417179319579e-05,20200
2390,0.12469384824089,0.21228823086395446,4.6572221866036326e-05,20190
2400,0.1516545278667204,0.20953556999789344,4.610387872787033e-05,20180
2410,0.1296058796154504,0.21127262965742846,4.275018293158819e-05,20170
2420,0.13568636334246167,0.21452485184092907,5.168021436528111e-05,20160
2430,0.12915233962103728,0.21413396057053535,4.970508903546364e-05,20150
2440,0.1316903645880654,0.2169691357877528,4.6391015340527836e-05,20140
2450,0.13745569093395854,0.21052138401475184,4.349968043851602e-05,20130
2460,0.1313034219788003,0.2193650375903673,4.637178043449265e-05,20120
2470,0.13180283581232904,0.2085065253845191,4.756692587462575e-05,20110
2480,0.135428803765509,0.2030254704352286,4.837238396668327e-05,20100
2490,0.13387798006057056,0.21531355070202596,4.868480168509157e-05,20090
2500,0.12849348933772348,0.20331667490215294,4.553629258134586e-05,20080
2510,0.12529643578408925,0.20695841309105126,4.694670491965368e-05,20070
2520,0.12056533642047675,0.2165704897285011,4.6737120636264565e-05,20060
2530,0.12045312878016315,0.21987753157346013,4.3360270499597295e-05,20050
2540,0.1229698109294097,0.20905355890423505,4.6187798819302504e-05,20040
2550,0.1308145261416508,0.21440693220007814,4.4595055367041886e-05,20030
2560,0.11649530933088485,0.2122018110437427,4.514099569404171e-05,20020
2570,0.1396750547913003,0.22049086493686496,4.5038113199052553e-05,20010
2580,0.11901820117172232,0.20892784424518854,4.7830770270370587e-05,20000
2590,0.1478503062962522,0.21505424384464145,4.807863747217265e-05,19990
2600,0.12055468982863787,0.19784480773190213,4.5337448328355875e-05,19980
2610,0.13115539967257106,0.21359641458440184,4.85222134949798e-05,19970
2620,0.12142287790579814,0.21138764395210533,4.5870385852832175e-05,19960
2630,0.11830124675028697,0.2184865678365573,4.6806702538331125e-05,19950
2640,0.11487171701210801,0.20822960374169602,4.5048964546744565e-05,19940
2650,0.1274443012498779,0.1989190321840502,4.67763200871303e-05,19930
2660,0.13057203828644,0.21936004388860394,4.648314830957692e-05,19920
2670,0.12780364655611934,0.21079441226064868,4.5893647135895566e-05,19910
2680,0.12383025302471057,0.20248612363090446,4.739024097306008e-05,19900
2690,0.1288160117524851,0.2248350693934093,4.436194207249982e-05,19890
2700,0.12810503767813966,0.2174154045853788,4.617711918893658e-05,19880
2710,0.12891252852905796,0.20259115194762967,4.605864965134914e-05,19870
2720,0.12541727740267192,0.21624202016412666,4.694822415468534e-05,19860
2730,0.11402965627198125,0.21335122750815136,4.7310246404407504e-05,19850
2740,0.12308007299466955,0.2045577689757657,4.5820523933231766e-05,19840
2750,0.13773118415991964,0.20465187423905207,4.485639684058988e-05,19830
2760,0.1228598714317116,0.19344667451259645,4.603719195974879e-05,19820
2770,0.11568979321756545,0.20501900674564646,4.369392324557689e-05,19810
2780,0.13312604874325296,0.2168329190038528,4.511606154136683e-05,19800
2790,0.12267738387782705,0.2149788573655481,4.121009227132327e-05,19790
2800,0.1399439371818826,0.220419033870042,4.430750395486148e-05,19780
2810,0.13297444343722525,0.21563381449037095,4.565433492639401e-05,19770
2820,0.13026812451992353,0.2250883572988411,4.668786602375119e-05,19760
2830,0.128193606914322,0.20069658864546697,4.682107060321493e-05,19750
2840,0.11919290357317312,0.19592692666813208,4.5640791759537893e-05,19740
2850,0.12139995044313576,0.21457911909925748,4.440232308760981e-05,19730
2860,0.11943790034193046,0.1951303958327228,4.635562399704645e-05,19720
2870,0.13341253677217665,0.20647893333333334,4.532856406779002e-05,19710
2880,0.1119089896535512,0.20079798530782894,4.737597242903885e-05,19700
2890,0.12059328858791885,0.20320965743454475,4.787615863024243e-05,19690
2900,0.12492233450505567,0.20067429209881185,4.557082492731861e-05,19680
2910,0.12032744740132865,0.20657779905175366,4.6067452002404883e-05,19670
2920,0.12232665843041715,0.1973610122104276,4.60861598744018e-05,19660
2930,0.1217602533177938,0.19316764817738866,4.412258845445064e-05,19650
2940,0.13266595738020226,0.21014315685814766,4.221749886003281e-05,19640
2950,0.12257951932380202,0.1965888725257364,4.68621556385478e-05,19630
2960,0.12277402193178487,0.20039448827667056,4.4206215618236105e-05,19620
2970,0.12476324690049212,0.22032198944656115,4.5486162836734776e-05,19610
2980,0.11870682133386455,0.1943254736333468,4.5486499595745116e-05,19600
2990,0.13123626683625805,0.20774225608086652,4.3815204575336075e-05,19590
3000,0.11548625132727015,0.19516502891372967,4.635048775246253e-05,19580
3010,0.10816244454315653,0.19734568489140653,4.837035431728359e-05,19570
3020,0.12070047749120752,0.19885886103565234,4.421160695920658e-05,19560
3030,0.12074507444314185,0.20527595951543573,4.5223222800511104e-05,19550
3040,0.11232296618536902,0.1979900859404003,4.4936110036120906e-05,19540
3050,0.13343101688510528,0.1861326706501563,4.8917415511319815e-05,19530
3060,0.1368747684323405,0.20151431652745214,4.426812149146014e-05,19520
3070,0.13168783359649766,0.1974763005249548,4.3859489335221053e-05,19510
3080,0.12091603669402112,0.18987688100759573,4.3049171401114724e-05,19500
3090,0.1161076490876258,0.1895008639996092,4.361537896377088e-05,19490
3100,0.12799966148504666,0.1975718244307774,4.146712317005695e-05,19480
3110,0.12936715600439014,0.1974278255904406,4.3969013959898665e-05,19470
3120,0.13601235775556247,0.19955575431748246,4.560982993792544e-05,19460
3130,0.12973942692076373,0.2099717011086789,4.592504165767323e-05,19450
3140,0.1333635018262749,0.1886234899350332,4.241861245592001e-05,19440
3150,0.12630397225234466,0.20369612738725454,4.561976130117355e-05,19430
3160,0.11506491735525963,0.19228172610822095,4.423417984404521e-05,19420
3170,0.12348888776804905,0.22262153018513092,4.372590392426281e-05,19410
3180,0.11135964656543082,0.2032438724086557,4.5619728429623076e-05,19400
3190,0.12007332622056956,0.21005264100829796,4.5204710602672194e-05,19390
3200,0.11356434669548653,0.19755634913403064,4.498973190464357e-05,19380
3210,0.10871806174042596,0.19084617278951127,4.22406032646184e-05,19370
3220,0.11558898927177975,0.21351456323209747,4.376680747610164e-05,19360
3230,0.11638272566432202,0.20397257020183052,4.366260325207257e-05,19350
3240,0.11550103581706107,0.20786391095139087,4.569870798874342e-05,19340
3250,0.11542264621174655,0.19311410916724675,4.50570341941599e-05,19330
3260,0.10708978547146712,0.200262899091442,4.551684601229274e-05,19320
3270,0.12220920983156873,0.19969653960958872,4.33176910441774e-05,19310
3280,0.10976342990364887,0.19040319922928267,4.458153339334837e-05,19300
3290,0.11781541744440575,0.19889627704166055,4.581753851688355e-05,19290
3300,0.11358798980986225,0.20167256744577966,4.706188695530398e-05,19280
3310,0.11203485508850504,0.1971323817873193,4.478334347371946e-05,19270
3320,0.10317454485257303,0.1946755065943728,4.391908019536416e-05,19260
3330,0.10840988502344667,0.18716590418559492,4.547453609620449e-05,19250
3340,0.10923445036879638,0.19819106052031432,4.605379894116807e-05,19240
3350,0.11826599862479853,0.19655378266031048,4.0967230922030435e-05,19230
3360,0.11643502041263674,0.19745862927351995,4.60586666397677e-05,19220
3370,0.12015987486429636,0.21155550003663545,4.349410068447888e-05,19210
3380,0.10877430739531437,0.20076310147457505,4.682601012732749e-05,19200
3390,0.11261990019294647,0.19220297008047574,4.098606289119205e-05,19190
3400,0.11098738891397396,0.19218478990755666,4.170572933869151e-05,19180
3410,0.1314777657477286,0.2059809240424421,4.4956190977982826e-05,19170
3420,0.10811247517584996,0.20694276738899475,4.543789328895478e-05,19160
3430,0.12725520691126904,0.19199510407370432,4.382863468425924e-05,19150
3440,0.10460235099404064,0.2131268060546112,4.2096456139028206e-05,19140
3450,0.10782831361799043,0.1914450166127821,4.2945299773671736e-05,19130
3460,0.10979029657825322,0.1970637402108673,4.480701654697033e-05,19120
3470,0.12033691924931005,0.18600793725515335,4.011507879974831e-05,19110
3480,0.1136692614491745,0.18422856285414224,4.414947049263252e-05,19100
3490,0.1229532291416325,0.18794254279244213,4.1783530227838025e-05,19090
3500,0.11666641184056273,0.1883865925225613,4.446665111805386e-05,19080
3510,0.10289736600585556,0.2004436546378896,4.3612426080496794e-05,19070
3520,0.11294748570669695,0.1819088596717468,4.1320325988155026e-05,19060
3530,0.11298265881203595,0.1851987272274326,4.4799516073652666e-05,19050
3540,0.1061223697793022,0.1936165799329572,4.440234860832699e-05,19040
3550,0.1107796252833138,0.19595513933115966,4.4226957383263893e-05,19030
3560,0.11256091504478677,0.1900347829010356,4.3695275120328775e-05,19020
3570,0.1230094525785219,0.1838039518464244,4.012895170235465e-05,19010
3580,0.10244702137309496,0.17659393711838126,4.409386902628073e-05,19000
3590,0.10771172601464804,0.18554796260685327,4.223574573665393e-05,18990
3600,0.11665123585858125,0.2043108457185424,4.407595589726575e-05,18980
3610,0.12274659371931786,0.20655624257278235,4.390052231945341e-05,18970
3620,0.11525569452651792,0.1846679569092846,4.359883982541528e-05,18960
3630,0.12024041611576178,0.1788054501268501,4.1034355234491556e-05,18950
3640,0.10159379705436083,0.19167970053472425,4.070273302240528e-05,18940
3650,0.11942966801225455,0.179736763066017,4.3404389004713844e-05,18930
3660,0.11041211981670086,0.203236747991006,4.4135911844238906e-05,18920
3670,0.10451036160365376,0.1729335174065492,4.465913089546154e-05,18910
3680,0.1058334410412698,0.1823800273237532,4.5934863102852695e-05,18900
3690,0.10734517824284387,0.18427729780294425,4.407553630927309e-05,18890
3700,0.11147144113163712,0.1818036510593738,4.244997770406148e-05,18880
3710,0.10486989951580206,0.18307483584514828,4.440302873765513e-05,18870
3720,0.1036936143213902,0.17787187550740036,4.330831340306157e-05,18860
3730,0.0982317937974734,0.18565931758255175,4.564306753115513e-05,18850
3740,0.09812618361603656,0.1764303789315895,4.381533988377845e-05,18840
3750,0.12194740648141365,0.1836352679458529,4.3221895371158474e-05,18830
3760,0.11088188447635797,0.19684295063928775,4.2930971250381327e-05,18820
3770,0.10977087148239058,0.1891682638964195,4.183323291123692e-05,18810
3780,0.12002144434334093,0.1917956239491745,4.515825485784723e-05,18800
3790,0.0987113922392475,0.1862615298699138,4.284931784228913e-05,18790
3800,0.10673231550410316,0.17370296844455232,4.601534247224971e-05,18780
3810,0.13211326650058616,0.1922119288393904,4.4096058292727375e-05,18770
3820,0.10709872610623658,0.16928286828595154,4.064432322935128e-05,18760
3830,0.1088566204680478,0.17817083577019832,4.344374699619948e-05,18750
3840,0.09979605457316698,0.18700170984378053,4.3847362868120814e-05,18740
3850,0.1196509876952362,0.1783174991573857,4.253963750220683e-05,18730
3860,0.11113844274130523,0.1817046065478153,4.3454834886443326e-05,18720
3870,0.10925229238701033,0.18468371348121826,4.485385559448117e-05,18710
3880,0.11152384178328938,0.18324898704923187,4.123867839258923e-05,18700
3890,0.11652719758923775,0.17617179588569146,4.382375864954629e-05,18690
3900,0.1068913038271786,0.18720309339585775,4.194568573557286e-05,18680
3910,0.1097169490912893,0.19182778972254785,4.514031973099094e-05,18670
