time,haccel_mean,vaccel_mean,haccel_var,vaccel_var,haccel_kurt,vaccel_kurt,haccel_skew,vaccel_skew
0,-0.00019140624999999938,-0.0044234375,0.2903217640527306,0.1770445201226065,0.40949803831222287,0.26918755404946726,-0.2768423223843071,-0.0027173330557649046
10,0.003091406250000003,-0.005500390625000001,0.2556986325169744,0.18836187885877662,0.19692460626205177,0.3142527380979807,-0.08152435605228232,-0.06358856838732892
20,-0.007987499999999998,0.0015433593749999966,0.29429332848769046,0.2043774221129775,0.03690672776046133,0.19860468389859376,0.09199012456205354,0.030477294197908622
30,0.0226984375,-0.009144531249999999,0.2648212775278429,0.22455495057578645,0.0898570868705133,0.2640393130669745,-0.02037162826909624,0.0004669157285417737
40,0.0027406249999999987,0.00381796875,0.23589337076006256,0.20929760733623978,-0.04042830402557929,0.18957124561098526,0.014214084932833425,-0.006171697581007348
50,0.004711328125000002,0.0067761718750000005,0.24824115032101773,0.21916911010022835,-0.2674615362555053,0.15767283057694526,-0.031137388355584956,0.031020261892172465
60,-0.008712109374999999,-0.019816796874999997,0.2907386466684679,0.22944957134729757,-0.1161586960576173,0.14551775977507697,0.014978825643345564,-0.06978812629781679
70,-0.007680859374999999,-0.006721093750000001,0.17049579767960507,0.16807058259512994,0.3585070149824272,0.1551826252960291,0.07397094467278635,-0.008433077564125133
80,-0.0026992187499999985,-0.012735937499999999,0.12682393997594277,0.19349532922772567,0.1963137649945712,0.15103721049439267,-0.08603930940932979,-0.019400954548200067
90,-0.00747734375,-0.01124375,0.11527453641498142,0.20277065646737005,0.060270393531561606,-0.01567368926078183,-0.003591976328843151,-0.026977936649946636
100,0.00789453125,0.008400781249999998,0.14416686890325808,0.19730346260196852,0.01508724070910894,-0.15065036198886705,0.024515483155060632,-0.012662272348453817
110,0.014071093749999996,0.007046875000000004,0.25447957290384426,0.22791150698515045,0.32290813393277373,0.10390200942822725,0.022680883316291856,0.02831455715121083
120,0.04519531250000001,0.022719140625000002,0.26303673167008595,0.26164992147796373,0.3873561535118353,0.21806166061656507,-0.01586645555637535,0.03590097662962822
130,-0.0027519531249999988,0.006612499999999998,0.21091323856593763,0.23844182086752636,-0.0346923899843774,0.13472710057596649,-0.03997470449883816,0.0051794920953858155
140,-0.012584765625,-0.0015519531250000012,0.19673530269865547,0.22382012547488642,0.09061268774620901,0.022317978554269313,-0.0043391849220873165,0.01912637413582801
150,-0.01029375,-0.00018359375000000095,0.22017222942555686,0.249550233572074,0.18318880108992408,0.21683419066460097,-0.11796387104732671,0.08314366028378395
160,0.008826171875,0.013528125000000002,0.1639899342112092,0.21439287845838217,0.19821352023143168,0.07141258442963094,-0.03447239753144686,0.00817466196677979
170,0.0006617187500000014,-0.002247265625000002,0.14391163151560668,0.21679938275922603,0.290397184376042,0.9409745889599366,0.14101552844835222,-0.043250166586070005
180,-0.008360546875000001,0.004604296875,0.12021445416773521,0.21397588517105684,-0.036079873028364684,-0.03126483799824342,0.07377763937217635,-0.05062128922480704
190,0.01136796875,0.004721875,0.12115369182236714,0.26231776708675264,0.08014911640310318,0.3725906012428468,0.003248219684671899,0.027923527183350828
200,0.0005031250000000032,-0.00785625,0.13468088236615866,0.25823714618991794,-0.04375025709096425,0.20721534880854797,-0.045064294671622394,-0.04036921777451581
210,-0.0112765625,-0.0020171874999999986,0.11481424861029699,0.24415085863374364,0.13572789413256725,0.07806857232344822,-0.07617173133000661,-0.05751770861755277
220,-0.005528906250000002,0.006048046874999996,0.1297529276517927,0.24834902504503104,0.24842449952803403,0.07581643584081865,-0.13722207873489498,0.01211498061078486
230,-0.002466796874999999,-0.000675390625,0.16457719858449957,0.24668918923392316,4.189504063095045,0.057677080362708466,-0.6776237188433806,-0.03723581384738006
240,-0.003635546874999997,0.023390234375,0.11713922820056052,0.2437310235075652,0.5362023545379562,0.04253241103285843,-0.07238836671176674,-0.007558300965577651
250,-0.033132812500000004,0.00687578125,0.1241016142414029,0.26075044880751763,0.09300075580018508,0.10811944649543603,-0.026831805112686014,-0.06384115713814488
260,0.0035429687499999992,-0.012690234375000001,0.13519557298688453,0.2700296879077215,0.4611295018500652,-0.04583576905860731,-0.11164130945143115,-0.040172465802797756
270,0.0005285156250000006,0.009930078125000002,0.10230238214863596,0.2391564316076531,0.2524262025837398,0.21477489046201148,0.08255242070363701,0.08102874826766579
280,-0.011006250000000004,-0.0067917968750000005,0.1186813442360297,0.2858847159154882,0.040143433917731564,0.5508311996519324,-0.07807762649411194,0.13083883367147064
290,-0.010550390624999998,0.009724218750000003,0.10733084075795599,0.28404315408301584,0.12244407224779996,0.12507867853529486,-0.18339672759807593,-0.005403988888520569
300,0.06667265624999999,-0.00636171875,0.1150860123821561,0.27430458501306665,0.1297477417565207,-0.08476975368750139,-0.05181560957084905,-0.07798088895948815
310,0.010956249999999997,-0.0007644531250000003,0.11621087186400937,0.2572302231204511,-0.0580310076697339,-0.00605362575084234,-0.09032860289825395,-0.07128043394057541
320,-0.016266015624999998,0.010781640625,0.10938817891495091,0.2632012313157911,0.32833240604988223,0.045939994071548806,0.031135457416065472,-0.07779901187939028
330,0.015504687500000003,0.018579687499999997,0.12815173581232905,0.28595871345984764,0.24188516016132855,0.24543652383710768,-0.09213037578469924,-0.08060908465645691
340,-0.004994140625,0.018840234374999997,0.1100734446706172,0.28415384668067967,-0.06363495814139908,0.09668829515788024,0.017007873832815528,0.04505930734894651
350,0.019261328124999998,-0.005188281250000003,0.10831880819518734,0.2697820903667204,0.030438201406109755,0.07405172013681893,0.027807599823797154,-0.12310956582908374
360,0.020210937500000005,-0.010928515625,0.12163352485101601,0.27988598590010133,0.1192469270511447,0.1285141565047705,-0.04222419846575522,0.02026022609534121
370,-0.002703906250000005,0.013012109375,0.16458029056699394,0.6157349131006679,27.281170380349227,72.19355672251565,1.0723844149674817,-1.2036165689353497
380,0.003465234375000001,0.012150390625000004,0.1155986310691127,0.2738114932003163,0.0006765658468812497,-0.07502464064291914,-0.0940286346200636,0.05846883967108414
390,-0.029838281249999998,0.028470703125000003,0.1263259425746141,0.3063258529905175,0.8634517163261552,0.8329006190764279,-0.03583119878719938,0.12306685198899178
400,-0.010770703125,0.024021093750000007,0.11153229089594932,0.27371830045366846,0.06676458726006418,0.29487028176351915,0.10150706703238718,0.029857683751014427
410,0.008204296875000001,0.007227734375,0.110924847265625,0.27596196023089464,0.028469159113904574,0.018451460949424625,0.014025144743346775,0.06277759959093757
420,-0.009933984375000001,0.0304640625,0.1193342875511369,0.27780911398739744,-0.004121891044972514,0.05067573380498169,-0.047377281000827644,-0.03463874612666227
430,-0.023559765625000003,0.0211125,0.10503445051030065,0.2794076231340367,-0.031738445648671565,-0.013841850853200999,-0.018659178128891316,-0.009748187090557501
440,0.0009664062500000005,0.011023828125,0.09923134236457112,0.2673230361650975,-0.15498805256383852,-0.06096776804498116,0.03702354026175967,-0.026039705361979883
450,-0.011078906250000001,-0.006232031249999998,0.10759744355644295,0.26802822202947935,0.4542892760073922,0.22507151859989438,-0.07202266999003044,-0.018065104957034228
460,0.018513281249999996,0.022985156250000003,0.12873078763127688,0.2873847531988814,0.14198949375784986,0.19350243591188265,-0.0926525309168378,-0.07033743538946984
470,0.0041046875,0.004214843750000001,0.12336137160756154,0.2795891425697294,-0.022696474551502366,-0.09422109915599597,-0.04013008793635727,-0.031061379137506572
480,0.0021566406249999975,-0.001098828125,0.11159386955338386,0.26089087924833304,0.16929492717310968,-0.10014853686422276,0.031363093096226605,0.04271105008012971
490,-0.02551015625,-0.0139515625,0.10811813119809982,0.2898439421624658,0.2254351189136834,0.005860514679306483,-0.05261674927964921,-0.02823752114339031
500,0.015227734375000001,0.0015667968750000013,0.10522875976196146,0.2488317063609747,-0.008410288619137063,0.03364526389378719,0.03851252816367393,0.052031142958409764
510,-0.007528125000000001,0.013749609375,0.125966154738179,0.27396606740899154,0.05806413844943181,-0.078676025000044,0.007161084164456966,0.01651719635880508
520,-0.029601171875000006,0.008897265625000001,0.12511022578995093,0.26422221023089465,-0.009102642810574046,0.13498496467867893,0.007705945409830805,-0.027274079914424015
